FacilityID,X,Y,PrimaryStr
16766,-71.0655299214814,42.42548726067,FERRY ST
16767,-71.0360712064516,42.4429339337273,ELWELL ST
16768,-71.0360068303528,42.4428864350265,ELWELL ST
16769,-71.038256820632,42.4343822826077,HUNTING ST
16770,-71.0385311158269,42.4341956483281,HUNTING ST
16783,-71.083482600775,42.4232635178078,CHARLES ST
16784,-71.0833754885903,42.4231917726897,CHARLES ST
16785,-71.0832588213975,42.4232202356245,CHARLES ST
16786,-71.0814595800977,42.4286609679293,HIGHLAND AV
16788,-71.0813402594761,42.4286907734609,HIGHLAND AV
16789,-71.0612731498819,42.4308172257678,WOLCOTT ST
16791,-71.0613483540987,42.4308017861839,WOLCOTT ST
16793,-71.0502943534878,42.4325429443312,WINNEMERE ST
16794,-71.0502908812537,42.4325328546363,WINNEMERE ST
16795,-71.0480822759006,42.4329623545318,ROCKWELL ST
16796,-71.0481421697964,42.4331290996176,
16798,-71.0479342698189,42.4333029914227,ROCKWELL ST
16799,-71.0483079341568,42.433393730559,ROCKWELL ST
16800,-71.0482032699979,42.4333709285233,ROCKWELL ST
16801,-71.0494856879155,42.4304792399646,
16802,-71.0493106737149,42.430422033848,BRANCH ST
16804,-71.0498531402401,42.431026043323,BRANCH ST
16805,-71.0477864512719,42.4311046395995,WAITE ST
16807,-71.0476349991302,42.4309971078029,WAITE ST
16809,-71.0472122677962,42.4309146607593,WAITE STREET EX
16811,-71.0471888067646,42.4306185846344,WAITE STREET EX
16812,-71.055400934916,42.4254666383039,CROSS ST
16813,-71.0551484890301,42.4255697106216,CROSS ST
16816,-71.0556674765234,42.42512695521,CROSS ST
16819,-71.0554455412918,42.4251100546787,CROSS ST
16821,-71.0565887670948,42.423492083943,CROSS ST
16823,-71.0565280004693,42.4234508668074,CROSS ST
16824,-71.0570649175568,42.423017452358,CROSS ST
16825,-71.0571346846989,42.423055280636,CROSS ST
16827,-71.0541571497208,42.424265632721,BOYLSTON ST
16829,-71.0540865264017,42.4242314948811,BOYLSTON ST
16830,-71.0527594296741,42.4243529115821,BRYANT ST
16832,-71.052529083683,42.4248498111935,SUFFOLK ST
16833,-71.0525905189103,42.4248914967734,SUFFOLK ST
16834,-71.0524141270432,42.4248867863106,STEVENS ST
16836,-71.0534602719596,42.4236878557662,HARVARD ST
16837,-71.05339595107,42.4236472364815,HARVARD ST
16839,-71.0627636692014,42.4255701133191,WYETH ST
16840,-71.0635026326676,42.4283485513705,SALEM ST
16841,-71.0625317052824,42.4270666435917,DANA ST
16842,-71.0625448226983,42.4271085181926,DANA ST
16843,-71.0628165040574,42.4270578358476,DANA ST
16844,-71.0637851114863,42.4269682266281,HOLDEN ST
16846,-71.0637431716777,42.4264218343454,HOLDEN ST
16847,-71.0641020877611,42.4263012126831,HOLDEN ST
16848,-71.0645667582092,42.4259035249226,CENTRE ST
16849,-71.0643829889719,42.4260108862013,
16850,-71.0643509011576,42.4259542456481,CENTRE ST
16851,-71.0645915883699,42.4259960609745,CENTRE ST
16853,-71.0652210140546,42.4262740215495,FERRY ST
16854,-71.0631298493719,42.4305822499139,PAGE ST
16855,-71.0628209328964,42.4300214157894,AUBURN ST
16857,-71.0627585664431,42.4300770182166,AUBURN ST
16859,-71.0459750942034,42.4242911129503,NEWLAND ST
16860,-71.0460095602595,42.424227229465,NEWLAND ST
16862,-71.0453629697692,42.4249508725212,SAMMETT ST
16864,-71.0464608091214,42.4292151897132,SHARON ST
16865,-71.0463237893073,42.429220625053,SHARON ST
16868,-71.0468899997822,42.4296380812864,EASTERN AV
16869,-71.0469346110156,42.4290794843367,SHARON ST
16870,-71.0492467828606,42.4297214563245,EASTERN AV
16871,-71.0500136787243,42.429526240562,EASTERN AV
16873,-71.0500294566053,42.4296458253703,EASTERN AV
16875,-71.0507257589868,42.4295791187512,EASTERN AV
16877,-71.0507521556668,42.4294540143156,EASTERN AV
16878,-71.0490508136969,42.4277553415339,BOWDOIN ST
16879,-71.0481672629297,42.4271205281032,BOWDOIN ST
16880,-71.0543917362123,42.4277675883536,LYME ST
16881,-71.0468660699636,42.4246400128263,BOWDOIN ST
16882,-71.0468110068848,42.4246864559306,BOWDOIN ST
16883,-71.047348659679,42.4242584850113,NEWLAND ST
16884,-71.0473653960609,42.4243200230459,NEWLAND ST
16885,-71.0468013695182,42.4243754367497,NEWLAND ST
16886,-71.0467857486543,42.4243180094958,NEWLAND ST
16887,-71.0458838284226,42.4232343006363,TAYLOR ST
16888,-71.0458826564777,42.4233189170894,TAYLOR ST
16892,-71.0457399233951,42.4233475458933,TAYLOR ST
16893,-71.0456650941057,42.423278945665,TAYLOR ST
16895,-71.0540209292988,42.4271626466114,WILLOW ST
16896,-71.0537979632786,42.4272198268711,WILLOW ST
16898,-71.0533856210806,42.4269660397575,WILLOW ST
16900,-71.05328396769,42.426896622278,WILLOW ST
16901,-71.0540322395205,42.4267476078595,CROSS ST
16902,-71.0540817620486,42.4262064167474,WILLOW ST
16904,-71.0511352011118,42.4254631031863,HARVARD ST
16905,-71.0510644628132,42.4254285061689,HARVARD ST
16906,-71.0522840619546,42.4279229842813,
16908,-71.0526854945797,42.4232130757252,ESSEX ST
16909,-71.0526334808127,42.4231691039452,ESSEX ST
16914,-71.0513397401154,42.4231751682958,BRYANT ST
16915,-71.0514130513111,42.4232338590482,BRYANT ST
16916,-71.050634369634,42.4227898333125,BRYANT ST
16917,-71.0506977600505,42.4227477640231,BRYANT ST
16919,-71.0509459643353,42.4230135443765,BRYANT ST
16921,-71.050541277593,42.4231987458606,NEWLAND ST
16922,-71.0504981926286,42.4231297170492,NEWLAND ST
16924,-71.0498274946432,42.4232182283763,NEWLAND ST
16925,-71.0498615478231,42.4231569524032,NEWLAND ST
16926,-71.0492269136506,42.4234260054687,SAMMETT ST
16927,-71.0491651141057,42.4234673049831,SAMMETT ST
16928,-71.0492057428879,42.4232856020746,NEWLAND ST
16929,-71.0491543974425,42.4232418577155,NEWLAND ST
16930,-71.0489166779833,42.4232014622638,SAMMETT ST
16931,-71.0488668150746,42.4232537180527,SAMMETT ST
16933,-71.0488540139436,42.4234476448864,NEWLAND ST
16934,-71.0489126147806,42.4234928392245,NEWLAND ST
16937,-71.0481646970883,42.4240163559569,NEWLAND ST
16938,-71.0481061764234,42.4239732936861,NEWLAND ST
16939,-71.0477209946307,42.4243850688355,ALDEN ST
16943,-71.0479738845411,42.424244399724,ALDEN ST
16944,-71.0495232766354,42.4254652459749,ALDEN ST
16946,-71.049466465322,42.4255100480409,ALDEN ST
16947,-71.0496235759577,42.423709319836,SAMMETT ST
16949,-71.0495232454173,42.4237250376194,SAMMETT ST
16953,-71.0517249269953,42.4250112579264,HARVARD ST
16955,-71.0516562483414,42.4249750749947,HARVARD ST
16956,-71.0502735294128,42.4244359264499,SAMMETT ST
16957,-71.0494911929483,42.4247020652464,SAMMETT ST
16958,-71.0498018006624,42.4241264101819,SAMMETT ST
16959,-71.0863455635155,42.4211061590947,EMERALD ST
16960,-71.0871435721375,42.4228728156387,WICKLOW ST
16961,-71.0869926239924,42.4228582295019,WICKLOW ST
16963,-71.0863807945444,42.4196660470704,FELLSWAY
16964,-71.0864178466661,42.4195111860806,FELLSWAY
16965,-71.0862358646763,42.4196058315456,FELLSWAY
16966,-71.0861943116422,42.4196049666756,FELLSWAY
16967,-71.0860575516444,42.4194191358237,FELLSWAY
16968,-71.0862076876663,42.4193334706322,
16969,-71.0862500865524,42.4193315396091,FELLSWAY
16970,-71.0856666831036,42.4179258069364,MEDFORD ST
16971,-71.0858312925562,42.4181447542472,FELLSWAY
16972,-71.0860730676024,42.4183714638786,FELLSWAY
16973,-71.0860906027543,42.41837394718,FELLSWAY
16974,-71.0861716217468,42.4187866394585,FELLSWAY
16975,-71.0862133719848,42.4187820491933,FELLSWAY
16976,-71.0832704745307,42.4186443104858,OAKLAND ST
16977,-71.0839995830356,42.418645043227,OAKLAND ST
16978,-71.0830117443147,42.4199931182302,DAVIDSON WY
16979,-71.0824868516499,42.4200374639372,DAVIDSON WY
16980,-71.0826066540861,42.4204453785243,DAVIDSON WY
16981,-71.0828527607739,42.4206797602271,DAVIDSON WY
16982,-71.0840041990105,42.4208082945676,EMERALD ST
16983,-71.0836792926233,42.420802750829,EMERALD ST
16984,-71.0861962187036,42.4201550652214,FELLSWAY
16985,-71.0863438065322,42.4202094221891,FELLSWAY
16986,-71.0863042519919,42.4207094135374,FELLSWAY
16987,-71.0861575391708,42.4207052119389,FELLSWAY
16988,-71.0859692270885,42.4206991805061,FELLSWAY
16989,-71.0860888958716,42.4211110470672,FELLSWAY
16990,-71.0707777478743,42.4192834905589,GREEN ST
16995,-71.0796150451623,42.415162459229,HIGHLAND AV
16997,-71.0794598160709,42.4151705126628,HIGHLAND AV
16998,-71.0788515715604,42.4147682953013,HIGHLAND AV
16999,-71.0786465807273,42.4146105119285,HIGHLAND AV
17000,-71.0783351573664,42.4147523613751,HIGHLAND AV
17001,-71.0778458677403,42.4150227608225,HIGHLAND AV
17002,-71.077854484207,42.414756075342,HIGHLAND AV
17003,-71.0775367812245,42.4140634503559,HIGHLAND AV
17006,-71.0825856856165,42.4159618160453,WELLINGTON ST
17008,-71.082557311933,42.416263622534,WELLINGTON ST
17009,-71.0775927224347,42.4194686295487,PEARL ST
17010,-71.0777009308949,42.4189455497245,PEARL ST
17011,-71.0775947552928,42.4189442272009,PEARL ST
17012,-71.0580987805633,42.4291770846638,NORWOOD ST
17013,-71.0583420307092,42.4291691094755,NORWOOD ST
17017,-71.0605619450748,42.4278207517183,RICHARDSON ST
17018,-71.0605016042466,42.4278459559624,RICHARDSON ST
17019,-71.0602236500075,42.4282330625973,FRANKLIN ST
17020,-71.0601480165422,42.4282537635726,FRANKLIN ST
17022,-71.0599335098109,42.4287026100435,FRANKLIN ST
17023,-71.0599264053755,42.4287054181744,FRANKLIN ST
17028,-71.0597350054769,42.4284305452541,FRANKLIN ST
17030,-71.0597619341639,42.4283758427603,FRANKLIN ST
17031,-71.0593214524481,42.4286527064743,FRANKLIN ST
17032,-71.0592780138416,42.4286065870359,FRANKLIN ST
17040,-71.0589117448593,42.4288011298995,NORWOOD ST
17041,-71.0591502419821,42.4293043100788,SALEM PL
17043,-71.0587822784871,42.4274975231601,EASTERN AV
17044,-71.058775912222,42.4275008513022,EASTERN AV
17045,-71.0587337846951,42.4275518526054,EASTERN AV
17047,-71.0583152043652,42.4283004116514,EASTERN AV
17053,-71.0755731226262,42.4152203177011,COMMERCIAL ST
17054,-71.0757109666938,42.4154835215433,COMMERCIAL ST
17055,-71.0761268236258,42.4158812844323,COMMERCIAL ST
17056,-71.0755015642147,42.4161552844264,COMMERCIAL ST
17057,-71.0756106786174,42.415846196117,COMMERCIAL ST
17058,-71.0758391729936,42.4151332904219,COMMERCIAL ST
17059,-71.0760422167011,42.4151832070409,COMMERCIAL ST
17062,-71.0706720349188,42.4192495681727,GREEN ST
17064,-71.0708379531381,42.4199585654822,GREEN ST
17065,-71.0707403759842,42.4200254631434,GREEN ST
17067,-71.0756899818921,42.4158898348799,COMMERCIAL ST
17069,-71.075807735513,42.4158650469153,COMMERCIAL ST
17073,-71.0757014970967,42.4154820624756,COMMERCIAL ST
17074,-71.0757847764621,42.4162600440318,COMMERCIAL ST
17076,-71.0708729458007,42.4205568878217,GREEN ST
17077,-71.0707738080767,42.4205691916219,GREEN ST
17078,-71.0709009144122,42.4211159288836,GREEN ST
17079,-71.0707987148579,42.4211988448903,GREEN ST
17080,-71.0708101210817,42.4214138294725,GREEN ST
17081,-71.0709121108883,42.4214784485344,GREEN ST
17083,-71.071489802531,42.4213075976019,GREEN ST
17084,-71.0715889116781,42.4210822190348,GREEN ST
17085,-71.0716965948506,42.4208521874942,GREEN ST
17086,-71.0717997989692,42.4204730337064,GREEN ST
17087,-71.0719044264648,42.4203627827522,GREEN ST
17088,-71.0719467349329,42.4201758885007,GREEN ST
17089,-71.0716730911252,42.4195997459261,GREEN ST
17090,-71.071814632452,42.4190593577343,GREEN ST
17091,-71.0715580716106,42.4191290055176,GREEN ST
17092,-71.0713812872702,42.4191368491837,GREEN ST
17093,-71.0713054139608,42.4188141084658,GREEN ST
17094,-71.0712699358966,42.4186358613742,GREEN ST
17095,-71.0691749566848,42.4168900069405,BELL ROCK ST
17096,-71.0690875250956,42.4166964469415,BELL ROCK ST
17097,-71.0689926407939,42.4167353577328,BELL ROCK ST
17099,-71.0561018069872,42.4298193513875,FAULKNER ST
17101,-71.0560228718112,42.4298317416772,FAULKNER ST
17103,-71.0559161563225,42.4296328553365,FAULKNER ST
17104,-71.0559914664454,42.4295981159778,FAULKNER ST
17105,-71.0656348937187,42.4239425459053,EASTERN AV
17106,-71.0656572798297,42.4240678714691,EASTERN AV
17107,-71.0651043676325,42.4249654257592,FERRY ST
17109,-71.064172101158,42.4242684389401,EASTERN AV
17111,-71.0611234133448,42.42463276871,HOLYOKE ST
17112,-71.060619531286,42.426373623233,EASTERN AV
17113,-71.0603053881285,42.4264337039898,LINWOOD ST
17115,-71.0562863107856,42.4277372043126,BRYANT ST
17117,-71.0556121872635,42.427342808535,LYME ST
17118,-71.0555798058544,42.4272536213613,LYME ST
17122,-71.0569130898463,42.4277964425729,ALMONT ST
17123,-71.0572199045539,42.4276696289101,ALMONT ST
17124,-71.0571486808824,42.4275516490704,ALMONT ST
17126,-71.055755544536,42.4256926048198,GRAPE ST
17127,-71.0557181181972,42.4259862814643,GRAPE ST
17128,-71.0553654791639,42.4260418344169,GRAPE ST
17129,-71.0552454985027,42.4259935778927,GRAPE ST
17131,-71.0550834349283,42.4259568606172,BRYANT ST
17133,-71.0799158611478,42.4167407784032,
17135,-71.0796761865558,42.4167852194452,HIGHLAND AV
17138,-71.0798142469551,42.4166222205822,HIGHLAND AV
17140,-71.0777711559591,42.4186355081182,OAKLAND ST
17141,-71.077721153246,42.4185664840407,OAKLAND ST
17144,-71.0775838918741,42.4185649960183,PEARL ST
17147,-71.0795066907332,42.4158928503699,DEVIR ST
17148,-71.0551544449174,42.4285048077738,FAULKNER ST
17149,-71.052059200957,42.4294532283879,EASTERN AV
17150,-71.0520621872807,42.4293313638504,EASTERN AV
17153,-71.0523988636603,42.4307322438724,DELL ST
17155,-71.0505634246547,42.4316347657926,SALEM ST
17156,-71.0500867565821,42.4317389835083,SALEM ST
17160,-71.0502324562442,42.4308799220523,BRANCH ST
17161,-71.0505813871897,42.430829368571,BRANCH ST
17165,-71.0625787221724,42.4266345518512,CENTRE ST
17166,-71.0625680647903,42.4266395473721,CENTRE ST
17167,-71.0625988483435,42.4264060526273,CENTRE ST
17168,-71.0625958125797,42.4264012980084,CENTRE ST
17169,-71.0623150457243,42.4267112940955,CENTRE ST
17171,-71.045063374425,42.4233625028587,SEA ST
17172,-71.0449110003677,42.423326546944,SEA ST
17173,-71.0448774179481,42.423422187095,TAYLOR ST
17176,-71.076341242887,42.413860415029,COMMERCIAL ST
17178,-71.0761821959325,42.4142713201963,COMMERCIAL ST
17180,-71.0765228592013,42.4139708530039,COMMERCIAL ST
17181,-71.0766351373355,42.4134200577456,COMMERCIAL ST
17182,-71.076317447017,42.4164955534145,COMMERCIAL ST
17183,-71.0762731343875,42.4166902296219,COMMERCIAL ST
17184,-71.0760487847178,42.4166309854693,COMMERCIAL ST
17186,-71.0765003817886,42.4174944122145,MEDFORD ST
17187,-71.0759210365983,42.4174619452672,MEDFORD ST
17188,-71.0759185657817,42.4182370646135,COMMERCIAL ST
17189,-71.0758181687663,42.4179318423632,COMMERCIAL ST
17190,-71.0725249913496,42.4192954540167,CANAL ST
17191,-71.0728614859452,42.4192890464685,CANAL ST
17192,-71.0730004760814,42.4192407138913,CANAL ST
17193,-71.0729752403823,42.420790108303,CANAL ST
17194,-71.0729484244457,42.4204918658187,CANAL ST
17195,-71.0725069963593,42.4202884636548,CANAL ST
17198,-71.0697143538835,42.4146075454077,WYLLIS AV
17200,-71.0692424050308,42.4149380673354,WYLLIS AV
17201,-71.0694682703856,42.4148480224193,WYLLIS AV
17203,-71.0697530288296,42.414834579993,WYLLIS AV
17204,-71.0697138601273,42.4147974293353,WYLLIS AV
17206,-71.066965726978,42.4216733829704,MAIN ST
17207,-71.0666887799557,42.4217361805226,NEWHALL ST
17208,-71.0662585068114,42.4214699857901,MAIN ST
17209,-71.0639918474747,42.4196001420109,HIGH ST
17210,-71.0643857134818,42.42023583408,HIGH ST
17211,-71.065954285457,42.419963360545,MAIN ST
17212,-71.0619352836414,42.422325584714,WALNUT ST
17214,-71.0617815242233,42.4222242963242,WALNUT ST
17216,-71.0615270356838,42.4221339254885,WALNUT ST
17217,-71.0675465036263,42.4188986584722,JAMES ST
17218,-71.0639541490193,42.4224759520798,HIGH ST
17219,-71.0638407449813,42.4225621816324,HIGH ST
17221,-71.046944211938,42.4306012919351,WAITE STREET EX
17222,-71.0477849161589,42.430531261595,WAITE CT
17223,-71.0478645300475,42.4305282937492,WAITE CT
17224,-71.0655797068347,42.425409106674,CENTRE ST
17225,-71.0665968246632,42.425496876391,IRVING ST
17226,-71.066587669845,42.4253903351692,IRVING ST
17228,-71.0665370744742,42.4256157849343,IRVING ST
17229,-71.0662225048269,42.4263713547446,FERRY ST
17231,-71.066632163651,42.4264718971917,FERRY ST
17232,-71.0631225773482,42.4317796174003,MT VERNON ST
17233,-71.0637042184885,42.4316973954917,MT VERNON ST
17234,-71.0599271319961,42.4294299773196,WOODVILLE TR
17235,-71.0606951891034,42.4308485583889,CLARK ST
17237,-71.0592486255186,42.4308662254518,SALEM ST
17238,-71.0591123671542,42.4309227799048,SALEM ST
17240,-71.0578852812129,42.429451892791,HARDING AV
17241,-71.0576171323327,42.4295505663432,HARDING AV
17242,-71.0575169486942,42.4294286955981,HARDING AV
17244,-71.0484578578477,42.4246963980498,ALDEN ST
17245,-71.0484005874964,42.4247421945744,ALDEN ST
17247,-71.0481856079089,42.424497430369,ALDEN ST
17248,-71.0481276897671,42.4245444672728,ALDEN ST
17249,-71.0489805194136,42.4250747672399,ALDEN ST
17250,-71.0489506798225,42.4251322067928,ALDEN ST
17252,-71.0477034793954,42.4267145147801,BENT AV
17254,-71.0477663651672,42.4267594404233,BENT AV
17255,-71.0472914284263,42.4271963425841,BENT AV
17256,-71.0472767937594,42.4268219658461,BENT AV
17257,-71.0475192062626,42.4258693876149,HOLLOWAY ST
17258,-71.0474374169392,42.4258035306781,HOLLOWAY ST
17260,-71.0472036679352,42.4260997510525,HOLLOWAY ST
17262,-71.047108773631,42.42600944431,HOLLOWAY ST
17265,-71.0474276263185,42.4250136166195,BOWDOIN ST
17266,-71.0473616399272,42.4250565581666,BOWDOIN ST
17267,-71.0468239954415,42.4246685993819,BOWDOIN ST
17268,-71.060605574347,42.4213082486842,WALNUT ST
17269,-71.0605395973482,42.4212500987435,WALNUT ST
17270,-71.060468948543,42.4221015871436,WALNUT ST
17272,-71.0607320940603,42.4218420974394,WALNUT ST
17273,-71.0589970214603,42.4201164275798,WALNUT ST
17274,-71.0598163531603,42.4164807755957,BELMONT ST
17276,-71.0644892541259,42.4153707689428,MAIN ST
17278,-71.0643678927106,42.4153034158514,BELMONT ST
17280,-71.0620168763568,42.4179893514123,HANCOCK ST
17281,-71.06206408572,42.4179198320801,HANCOCK ST
17282,-71.0627531103184,42.4185148613658,HANCOCK ST
17283,-71.0628045737529,42.4184469220083,HANCOCK ST
17284,-71.0685807831363,42.4162739233413,BELL ROCK ST
17286,-71.0555485191392,42.4221001064531,HARVARD ST
17287,-71.0555123158698,42.4220356262243,HARVARD ST
17289,-71.078014658658,42.4203962331458,THACHER ST
17290,-71.0780275030553,42.4203352786545,THACHER ST
17292,-71.0759360385407,42.421861178955,ADAMS ST
17293,-71.0749014405536,42.4221586563177,COMMERCIAL ST
17294,-71.074898565512,42.4218822761593,COMMERCIAL ST
17295,-71.0749314344597,42.4218015784484,COMMERCIAL ST
17296,-71.074481469486,42.4217827658532,COMMERCIAL ST
17297,-71.0757105344648,42.4207774450519,COMMERCIAL ST
17298,-71.0756569845035,42.4209262598093,COMMERCIAL ST
17299,-71.0762448220667,42.4200335763832,COMMERCIAL ST
17300,-71.075809392554,42.4200963028545,COMMERCIAL ST
17302,-71.0760660274454,42.4190842363925,COMMERCIAL ST
17303,-71.0763843176231,42.41875410798,COMMERCIAL ST
17304,-71.0763450859316,42.4186207200827,COMMERCIAL ST
17305,-71.0765391290927,42.4183744928564,COMMERCIAL ST
17307,-71.0739203865935,42.4195590357333,COMMERCIAL ST
17308,-71.0738816948511,42.4192381940309,COMMERCIAL ST
17309,-71.0748682049165,42.4191134638275,COMMERCIAL ST
17310,-71.0751054626919,42.4191153763474,COMMERCIAL ST
17311,-71.0754978379636,42.4191997443067,COMMERCIAL ST
17312,-71.0753016054607,42.41910518019,COMMERCIAL ST
17313,-71.0747897264034,42.4188736520215,COMMERCIAL ST
17314,-71.0738655576969,42.418515823427,
17315,-71.0738624161208,42.4181429062901,COMMERCIAL ST
17316,-71.0747578265777,42.4179849146127,COMMERCIAL ST
17317,-71.0748665921226,42.4179895188607,COMMERCIAL ST
17318,-71.0747832642004,42.4186256339264,COMMERCIAL ST
17319,-71.0755149404716,42.4171291715634,COMMERCIAL ST
17320,-71.0755852555774,42.4170049990845,COMMERCIAL ST
17321,-71.0755909059043,42.4163332980683,COMMERCIAL ST
17322,-71.074899097098,42.4162326962614,COMMERCIAL ST
17323,-71.0747574486892,42.4162997398659,COMMERCIAL ST
17324,-71.0747030641419,42.4162240356744,COMMERCIAL ST
17325,-71.0744870533753,42.4162264431297,COMMERCIAL ST
17326,-71.0742601694783,42.4162290240023,COMMERCIAL ST
17327,-71.0738186366833,42.4164348692973,COMMERCIAL ST
17328,-71.0746879407994,42.4165338648831,COMMERCIAL ST
17329,-71.0746930827655,42.4168077985436,COMMERCIAL ST
17330,-71.0756374615094,42.4153509220937,COMMERCIAL ST
17331,-71.075272970781,42.4153355076681,COMMERCIAL ST
17337,-71.0493235376636,42.4228901165182,NEWLAND ST
17338,-71.066865527607,42.4268520437183,MAIN ST
17339,-71.066820356812,42.4268243043419,MAIN ST
17340,-71.064793808813,42.4256636454254,CENTRE ST
17341,-71.0647959067629,42.4256726943056,CENTRE ST
17342,-71.0645275619684,42.4257054835339,CENTRE ST
17343,-71.0645012409268,42.4256914558748,CENTRE ST
17344,-71.0639344203007,42.4261545423148,CENTRE ST
17345,-71.0635763291321,42.4262104976267,CENTRE ST
17346,-71.0631838730597,42.4260255484573,CENTRE ST
17348,-71.0627936202506,42.4259549006772,CENTRE ST
17349,-71.0625783827847,42.4259447732445,CENTRE ST
17350,-71.0620586945704,42.426067132432,CENTRE ST
17351,-71.0628045711367,42.4262634733343,CENTRE ST
17352,-71.06296859246,42.4261725073213,CENTRE ST
17354,-71.0614812391611,42.4263005643961,CENTRE ST
17355,-71.0615048054021,42.4264064790259,CENTRE ST
17356,-71.052055264833,42.4227445756112,MILLS ST
17358,-71.0519956900678,42.4227003196042,MILLS ST
17359,-71.0680036607529,42.4150997915968,WYLLIS AV
17360,-71.0679950676001,42.4150445016508,WYLLIS AV
17361,-71.0671531205859,42.4150853595604,WYLLIS AV
17362,-71.0669186978825,42.4151496792888,WYLLIS AV
17364,-71.0656491549769,42.4152123316708,WYLLIS AV
17365,-71.0656442875961,42.4151564841524,WYLLIS AV
17366,-71.0565188560184,42.4188252509723,BELMONT ST
17368,-71.0565925865019,42.4187813872918,BELMONT ST
17369,-71.0518690880411,42.4218218476372,RICH ST
17370,-71.0517426492343,42.4218000190095,RICH ST
17371,-71.0518381811554,42.4217281208497,RICH ST
17379,-71.0646050040781,42.4153076812757,MAIN ST
17384,-71.0706190554467,42.4186658262285,GREEN ST
17385,-71.0706659564842,42.4192772514955,GREEN ST
17386,-71.0723996476056,42.4204561009578,CANAL ST
17389,-71.0755877791837,42.4170909246326,COMMERCIAL ST
17390,-71.0757809687181,42.4171310639533,COMMERCIAL ST
17391,-71.0528209671487,42.4242038454824,BRYANT ST
17395,-71.0768686320351,42.4217838812666,PEARL ST
17397,-71.0524945161595,42.4248569924706,SUFFOLK ST
17403,-71.0760283740808,42.421741858657,ADAMS ST
17404,-71.0765116438047,42.4217430083522,ADAMS ST
17405,-71.066149816219,42.4263750988234,FERRY ST
17407,-71.0667679906175,42.4260354361222,CROSS COUNTRY
17408,-71.0645196572352,42.4241689823922,FERRY ST
17409,-71.064360455841,42.4242140938707,FERRY ST
17414,-71.0797322650075,42.4159992789681,HIGHLAND AV
17419,-71.0766727235876,42.4136028634999,COMMERCIAL ST
17420,-71.0495407012776,42.4303972058416,BRANCH ST
17421,-71.0706337121255,42.4188016483031,GREEN ST
17423,-71.052816401844,42.4271964233396,WILLOW ST
17426,-71.0662835141566,42.4263278088183,FERRY ST
17427,-71.0587111462066,42.4329232013629,PIERCE ST
17428,-71.0775199458698,42.4139117679797,PEARL ST
17432,-71.0771390637534,42.4141988194424,PEARL ST
17437,-71.0863616769574,42.4210223980232,EMERALD ST
17438,-71.08611179863,42.4220766654066,FELLSWAY
17446,-71.0740417839161,42.4201272329719,COMMERCIAL ST
17451,-71.0624181262895,42.4260079516996,CENTRE ST
17453,-71.0619309090679,42.4257353478144,EASTERN AV
17455,-71.063902396711,42.4269668207684,HOLDEN ST
17456,-71.0638745894405,42.4266959459504,HOLDEN ST
17457,-71.0656748939396,42.4256255416882,FERRY ST
17459,-71.0641585258679,42.4251428456701,
17460,-71.0641335650444,42.4246992759958,EASTERN AV
17466,-71.0717681246746,42.4188080368784,GREEN ST
17467,-71.066927115233,42.425324894463,CENTRE ST
17469,-71.0669448621959,42.4251324759133,CENTRE ST
17471,-71.0661611200533,42.4252152464999,CENTRE ST
17472,-71.0459083711549,42.4318996340206,MAPLEWOOD ST
17474,-71.0457881531905,42.4318677336536,WEBSTER ST
17475,-71.0456100313882,42.4302460764173,MAPLEWOOD ST
17476,-71.0451821506693,42.4303967399398,MAPLEWOOD ST
17477,-71.0453128517452,42.4301176233198,EASTERN AV
17479,-71.0436059929158,42.425620377478,BROADWAY
17480,-71.0421634533845,42.4248278453561,BROADWAY
17481,-71.0423357149551,42.4248872406266,BROADWAY
17482,-71.0434399731591,42.4236569663996,ELWOOD ST
17483,-71.0433398374404,42.4236757570274,ELWOOD ST
17484,-71.043061879131,42.4238402199544,TAYLOR ST
17486,-71.0424200557165,42.4241369315891,BROADWAY
17487,-71.0416632679197,42.4240763585178,BROADWAY
17489,-71.0409605222063,42.4239696310769,BROADWAY
17491,-71.040173062298,42.4244089087045,LYNN ST
17492,-71.040054984764,42.4243730456184,LYNN ST
17494,-71.0427685495671,42.428201726911,MARLBORO ST
17495,-71.0426465053106,42.4282217086641,MARLBORO ST
17498,-71.0426961542116,42.4280541566539,KENNARD ST
17500,-71.0426271555987,42.4271800694557,LODGEN CT
17501,-71.0425306698952,42.4271288875776,LODGEN CT
17503,-71.0430040767825,42.4275050752556,LODGEN CT
17504,-71.0430195521811,42.4274945412191,LODGEN CT
17505,-71.0429682793918,42.4274598161804,LODGEN CT
17506,-71.0429517945716,42.4274718993351,LODGEN CT
17507,-71.0423632801145,42.4277489421958,LODGEN CT
17508,-71.0423555711867,42.4276529246966,LODGEN CT
17509,-71.0423167549449,42.4276229480664,LODGEN CT
17510,-71.0430628264219,42.4271592981632,LODGEN CT
17511,-71.0429514128027,42.4270934940326,LODGEN CT
17512,-71.0419301288353,42.42723556276,BROADWAY
17513,-71.0416593323814,42.4266693821845,BROADWAY
17516,-71.0414811497901,42.4266322913891,BROADWAY
17517,-71.0422364318666,42.4266803329221,BROADWAY
17520,-71.041779034894,42.4266058619162,BROADWAY
17523,-71.0417701309684,42.4264948577607,BROADWAY
17524,-71.0418048883022,42.426408796545,BROADWAY
